id,fila,columna,tipo,sala_id:id
cine_gestion.asiento_sala_10_308,18,2,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_309,18,3,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_310,18,4,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_311,18,5,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_312,18,6,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_313,18,7,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_314,18,8,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_315,18,9,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_316,18,10,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_317,18,11,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_318,18,12,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_319,18,13,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_320,18,14,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_321,18,15,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_322,18,16,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_323,18,17,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_10_324,18,18,NORM,cine_gestion.sala_10
cine_gestion.asiento_sala_11_1,1,1,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_2,1,2,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_3,1,3,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_4,1,4,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_5,1,5,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_6,1,6,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_7,1,7,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_8,1,8,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_9,1,9,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_10,1,10,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_11,1,11,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_12,1,12,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_13,2,1,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_14,2,2,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_15,2,3,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_16,2,4,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_17,2,5,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_18,2,6,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_19,2,7,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_20,2,8,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_21,2,9,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_22,2,10,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_23,2,11,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_24,2,12,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_25,3,1,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_26,3,2,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_27,3,3,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_28,3,4,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_29,3,5,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_30,3,6,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_31,3,7,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_32,3,8,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_33,3,9,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_34,3,10,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_35,3,11,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_36,3,12,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_37,4,1,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_38,4,2,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_39,4,3,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_40,4,4,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_41,4,5,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_42,4,6,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_43,4,7,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_44,4,8,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_45,4,9,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_46,4,10,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_47,4,11,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_48,4,12,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_49,5,1,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_50,5,2,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_51,5,3,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_52,5,4,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_53,5,5,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_54,5,6,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_55,5,7,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_56,5,8,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_57,5,9,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_58,5,10,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_59,5,11,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_60,5,12,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_61,6,1,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_62,6,2,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_63,6,3,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_64,6,4,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_65,6,5,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_66,6,6,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_67,6,7,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_68,6,8,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_69,6,9,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_70,6,10,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_71,6,11,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_72,6,12,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_73,7,1,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_74,7,2,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_75,7,3,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_76,7,4,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_77,7,5,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_78,7,6,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_79,7,7,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_80,7,8,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_81,7,9,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_82,7,10,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_83,7,11,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_84,7,12,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_85,8,1,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_86,8,2,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_87,8,3,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_88,8,4,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_89,8,5,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_90,8,6,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_91,8,7,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_92,8,8,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_93,8,9,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_94,8,10,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_95,8,11,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_96,8,12,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_97,9,1,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_98,9,2,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_99,9,3,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_100,9,4,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_101,9,5,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_102,9,6,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_103,9,7,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_104,9,8,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_105,9,9,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_106,9,10,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_107,9,11,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_108,9,12,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_109,10,1,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_110,10,2,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_111,10,3,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_112,10,4,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_113,10,5,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_114,10,6,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_115,10,7,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_116,10,8,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_117,10,9,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_118,10,10,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_119,10,11,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_120,10,12,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_121,11,1,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_122,11,2,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_123,11,3,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_124,11,4,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_125,11,5,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_126,11,6,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_127,11,7,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_128,11,8,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_129,11,9,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_130,11,10,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_131,11,11,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_132,11,12,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_133,12,1,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_134,12,2,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_135,12,3,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_136,12,4,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_137,12,5,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_138,12,6,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_139,12,7,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_140,12,8,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_141,12,9,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_142,12,10,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_143,12,11,NORM,cine_gestion.sala_11
cine_gestion.asiento_sala_11_144,12,12,NORM,cine_gestion.sala_11
